Question, Rating, Id 
bus_attitude_temperature,3,1903000401
bus_attitude_empty_seats,2,1903000401
bus_attitude_limit_passengers,2,1903000401
bus_attitude_stops,2,1903000401
bus_attitude_all,2,1903000401
subway_attitude_none,995,1903000401
subway_attitude_temperature,995,1903000401
subway_attitude_empty_seats,995,1903000401
subway_attitude_limit_passengers,995,1903000401
subway_attitude_all,995,1903000401
attitude_telework,4,1903000401
attitude_walk,1,1903000401
attitude_open_street,2,1903000401
attitude_bike,5,1903000401
attitude_drive,2,1903000401
attitude_bus,3,1903000401
attitude_grocery_delivery,1,1903000401
attitude_grocery_pick_up,2,1903000401
attitude_grocery_in_store,5,1903000401
attitude_stay_home,2,1903000401
bus_attitude_none,995,1903546501
bus_attitude_temperature,995,1903546501
bus_attitude_empty_seats,995,1903546501
bus_attitude_limit_passengers,995,1903546501
bus_attitude_stops,995,1903546501
bus_attitude_all,995,1903546501
subway_attitude_none,1,1903546501
subway_attitude_temperature,1,1903546501
subway_attitude_empty_seats,1,1903546501
subway_attitude_limit_passengers,1,1903546501
subway_attitude_all,1,1903546501
attitude_telework,995,1903546501
attitude_walk,1,1903546501
attitude_open_street,3,1903546501
attitude_bike,3,1903546501
attitude_drive,3,1903546501
attitude_bus,3,1903546501
attitude_grocery_delivery,3,1903546501
attitude_grocery_pick_up,3,1903546501
attitude_grocery_in_store,1,1903546501
attitude_stay_home,1,1903546501
bus_attitude_none,995,1903605701
bus_attitude_temperature,995,1903605701
bus_attitude_empty_seats,995,1903605701
bus_attitude_limit_passengers,995,1903605701
bus_attitude_stops,995,1903605701
bus_attitude_all,995,1903605701
subway_attitude_none,4,1903605701
subway_attitude_temperature,5,1903605701
subway_attitude_empty_seats,4,1903605701
subway_attitude_limit_passengers,4,1903605701
subway_attitude_all,5,1903605701
attitude_telework,1,1903605701
attitude_walk,5,1903605701
attitude_open_street,1,1903605701
attitude_bike,5,1903605701
attitude_drive,1,1903605701
attitude_bus,4,1903605701
attitude_grocery_delivery,5,1903605701
attitude_grocery_pick_up,2,1903605701
attitude_grocery_in_store,2,1903605701
attitude_stay_home,5,1903605701
bus_attitude_none,995,1903609001
bus_attitude_temperature,995,1903609001
bus_attitude_empty_seats,995,1903609001
bus_attitude_limit_passengers,995,1903609001
bus_attitude_stops,995,1903609001
bus_attitude_all,995,1903609001
subway_attitude_none,5,1903609001
subway_attitude_temperature,3,1903609001
subway_attitude_empty_seats,1,1903609001
subway_attitude_limit_passengers,2,1903609001
subway_attitude_all,1,1903609001
attitude_telework,4,1903609001
attitude_walk,2,1903609001
attitude_open_street,2,1903609001
attitude_bike,3,1903609001
attitude_drive,2,1903609001
attitude_bus,3,1903609001
attitude_grocery_delivery,4,1903609001
attitude_grocery_pick_up,4,1903609001
attitude_grocery_in_store,2,1903609001
attitude_stay_home,1,1903609001
bus_attitude_none,995,1903612001
bus_attitude_temperature,995,1903612001
bus_attitude_empty_seats,995,1903612001
bus_attitude_limit_passengers,995,1903612001
bus_attitude_stops,995,1903612001
bus_attitude_all,995,1903612001
subway_attitude_none,1,1903612001
subway_attitude_temperature,5,1903612001
subway_attitude_empty_seats,2,1903612001
subway_attitude_limit_passengers,5,1903612001
subway_attitude_all,5,1903612001
attitude_telework,2,1903612001
attitude_walk,2,1903612001
attitude_open_street,1,1903612001
attitude_bike,2,1903612001
attitude_drive,5,1903612001
attitude_bus,5,1903612001
attitude_grocery_delivery,5,1903612001
attitude_grocery_pick_up,5,1903612001
attitude_grocery_in_store,1,1903612001
attitude_stay_home,5,1903612001
bus_attitude_none,995,1903674701
bus_attitude_temperature,995,1903674701
bus_attitude_empty_seats,995,1903674701
bus_attitude_limit_passengers,995,1903674701
bus_attitude_stops,995,1903674701
bus_attitude_all,995,1903674701
subway_attitude_none,1,1903674701
subway_attitude_temperature,1,1903674701
subway_attitude_empty_seats,1,1903674701
subway_attitude_limit_passengers,1,1903674701
subway_attitude_all,1,1903674701
attitude_telework,995,1903674701
attitude_walk,3,1903674701
attitude_open_street,3,1903674701
attitude_bike,5,1903674701
attitude_drive,3,1903674701
attitude_bus,3,1903674701
attitude_grocery_delivery,5,1903674701
attitude_grocery_pick_up,3,1903674701
attitude_grocery_in_store,1,1903674701
attitude_stay_home,3,1903674701
bus_attitude_none,995,1903726801
bus_attitude_temperature,995,1903726801
bus_attitude_empty_seats,995,1903726801
bus_attitude_limit_passengers,995,1903726801
bus_attitude_stops,995,1903726801
bus_attitude_all,995,1903726801
subway_attitude_none,2,1903726801
subway_attitude_temperature,5,1903726801
subway_attitude_empty_seats,1,1903726801
subway_attitude_limit_passengers,2,1903726801
subway_attitude_all,5,1903726801
attitude_telework,995,1903726801
attitude_walk,1,1903726801
attitude_open_street,3,1903726801
attitude_bike,5,1903726801
attitude_drive,2,1903726801
attitude_bus,4,1903726801
attitude_grocery_delivery,4,1903726801
attitude_grocery_pick_up,4,1903726801
attitude_grocery_in_store,1,1903726801
attitude_stay_home,2,1903726801
bus_attitude_none,995,19037945801
bus_attitude_temperature,995,19037945801
bus_attitude_empty_seats,995,19037945801
bus_attitude_limit_passengers,995,19037945801
bus_attitude_stops,995,19037945801
bus_attitude_all,995,19037945801
subway_attitude_none,4,19037945801
subway_attitude_temperature,4,19037945801
subway_attitude_empty_seats,4,19037945801
subway_attitude_limit_passengers,4,19037945801
subway_attitude_all,3,19037945801
attitude_telework,995,19037945801
attitude_walk,3,19037945801
attitude_open_street,1,19037945801
attitude_bike,1,19037945801
attitude_drive,3,19037945801
attitude_bus,2,19037945801
attitude_grocery_delivery,5,19037945801
attitude_grocery_pick_up,4,19037945801
attitude_grocery_in_store,1,19037945801
attitude_stay_home,3,19037945801
bus_attitude_none,995,1903845901
bus_attitude_temperature,995,1903845901
bus_attitude_empty_seats,995,1903845901
bus_attitude_limit_passengers,995,1903845901
bus_attitude_stops,995,1903845901
bus_attitude_all,995,1903845901
subway_attitude_none,2,1903845901
subway_attitude_temperature,2,1903845901
subway_attitude_empty_seats,3,1903845901
subway_attitude_limit_passengers,3,1903845901
subway_attitude_all,2,1903845901
attitude_telework,995,1903845901
attitude_walk,2,1903845901
attitude_open_street,2,1903845901
attitude_bike,4,1903845901
attitude_drive,2,1903845901
attitude_bus,4,1903845901
attitude_grocery_delivery,4,1903845901
attitude_grocery_pick_up,4,1903845901
attitude_grocery_in_store,1,1903845901
attitude_stay_home,3,1903845901
bus_attitude_none,2,1903849901
bus_attitude_temperature,5,1903849901
bus_attitude_empty_seats,2,1903849901
bus_attitude_limit_passengers,4,1903849901
bus_attitude_stops,2,1903849901
bus_attitude_all,5,1903849901
subway_attitude_none,995,1903849901
subway_attitude_temperature,995,1903849901
subway_attitude_empty_seats,995,1903849901
subway_attitude_limit_passengers,995,1903849901
subway_attitude_all,995,1903849901
attitude_telework,1,1903849901
attitude_walk,2,1903849901
attitude_open_street,1,1903849901
attitude_bike,5,1903849901
attitude_drive,3,1903849901
attitude_bus,3,1903849901
attitude_grocery_delivery,3,1903849901
attitude_grocery_pick_up,5,1903849901
attitude_grocery_in_store,2,1903849901
attitude_stay_home,1,1903849901
bus_attitude_none,995,1903917801
bus_attitude_temperature,995,1903917801
bus_attitude_empty_seats,995,1903917801
bus_attitude_limit_passengers,995,1903917801
bus_attitude_stops,995,1903917801
bus_attitude_all,995,1903917801
subway_attitude_none,2,1903917801
subway_attitude_temperature,1,1903917801
subway_attitude_empty_seats,1,1903917801
subway_attitude_limit_passengers,1,1903917801
subway_attitude_all,1,1903917801
attitude_telework,5,1903917801
attitude_walk,3,1903917801
attitude_open_street,1,1903917801
attitude_bike,5,1903917801
attitude_drive,5,1903917801
attitude_bus,5,1903917801
attitude_grocery_delivery,5,1903917801
attitude_grocery_pick_up,5,1903917801
attitude_grocery_in_store,1,1903917801
attitude_stay_home,2,1903917801
bus_attitude_none,5,1904042501
bus_attitude_temperature,5,1904042501
bus_attitude_empty_seats,5,1904042501
bus_attitude_limit_passengers,4,1904042501
bus_attitude_stops,5,1904042501
bus_attitude_all,4,1904042501
subway_attitude_none,995,1904042501
subway_attitude_temperature,995,1904042501
subway_attitude_empty_seats,995,1904042501
subway_attitude_limit_passengers,995,1904042501
subway_attitude_all,995,1904042501
attitude_telework,995,1904042501
attitude_walk,2,1904042501
attitude_open_street,2,1904042501
attitude_bike,5,1904042501
attitude_drive,1,1904042501
attitude_bus,5,1904042501
attitude_grocery_delivery,2,1904042501
attitude_grocery_pick_up,1,1904042501
attitude_grocery_in_store,5,1904042501
attitude_stay_home,5,1904042501
bus_attitude_none,995,1904167001
bus_attitude_temperature,995,1904167001
bus_attitude_empty_seats,995,1904167001
bus_attitude_limit_passengers,995,1904167001
bus_attitude_stops,995,1904167001
bus_attitude_all,995,1904167001
subway_attitude_none,5,1904167001
subway_attitude_temperature,2,1904167001
subway_attitude_empty_seats,2,1904167001
subway_attitude_limit_passengers,3,1904167001
subway_attitude_all,2,1904167001
attitude_telework,4,1904167001
attitude_walk,2,1904167001
attitude_open_street,1,1904167001
attitude_bike,4,1904167001
attitude_drive,1,1904167001
attitude_bus,2,1904167001
attitude_grocery_delivery,4,1904167001
attitude_grocery_pick_up,4,1904167001
attitude_grocery_in_store,1,1904167001
attitude_stay_home,2,1904167001
bus_attitude_none,2,1904608801
bus_attitude_temperature,1,1904608801
bus_attitude_empty_seats,1,1904608801
bus_attitude_limit_passengers,1,1904608801
bus_attitude_stops,1,1904608801
bus_attitude_all,1,1904608801
subway_attitude_none,995,1904608801
subway_attitude_temperature,995,1904608801
subway_attitude_empty_seats,995,1904608801
subway_attitude_limit_passengers,995,1904608801
subway_attitude_all,995,1904608801
attitude_telework,5,1904608801
attitude_walk,5,1904608801
attitude_open_street,5,1904608801
attitude_bike,5,1904608801
attitude_drive,1,1904608801
attitude_bus,5,1904608801
attitude_grocery_delivery,1,1904608801
attitude_grocery_pick_up,1,1904608801
attitude_grocery_in_store,1,1904608801
attitude_stay_home,5,1904608801
bus_attitude_none,5,1904767901
bus_attitude_temperature,5,1904767901
bus_attitude_empty_seats,5,1904767901
bus_attitude_limit_passengers,5,1904767901
bus_attitude_stops,5,1904767901
bus_attitude_all,5,1904767901
subway_attitude_none,995,1904767901
subway_attitude_temperature,995,1904767901
subway_attitude_empty_seats,995,1904767901
subway_attitude_limit_passengers,995,1904767901
subway_attitude_all,995,1904767901
attitude_telework,995,1904767901
attitude_walk,1,1904767901
attitude_open_street,3,1904767901
attitude_bike,5,1904767901
attitude_drive,1,1904767901
attitude_bus,2,1904767901
attitude_grocery_delivery,5,1904767901
attitude_grocery_pick_up,4,1904767901
attitude_grocery_in_store,2,1904767901
attitude_stay_home,3,1904767901
bus_attitude_none,5,1904776601
bus_attitude_temperature,5,1904776601
bus_attitude_empty_seats,5,1904776601
bus_attitude_limit_passengers,5,1904776601
bus_attitude_stops,5,1904776601
bus_attitude_all,5,1904776601
subway_attitude_none,995,1904776601
subway_attitude_temperature,995,1904776601
subway_attitude_empty_seats,995,1904776601
subway_attitude_limit_passengers,995,1904776601
subway_attitude_all,995,1904776601
attitude_telework,1,1904776601
attitude_walk,1,1904776601
attitude_open_street,1,1904776601
attitude_bike,1,1904776601
attitude_drive,1,1904776601
attitude_bus,3,1904776601
attitude_grocery_delivery,1,1904776601
attitude_grocery_pick_up,3,1904776601
attitude_grocery_in_store,5,1904776601
attitude_stay_home,1,1904776601
bus_attitude_none,1,1904819701
bus_attitude_temperature,5,1904819701
bus_attitude_empty_seats,5,1904819701
bus_attitude_limit_passengers,5,1904819701
bus_attitude_stops,5,1904819701
bus_attitude_all,5,1904819701
subway_attitude_none,995,1904819701
subway_attitude_temperature,995,1904819701
subway_attitude_empty_seats,995,1904819701
subway_attitude_limit_passengers,995,1904819701
subway_attitude_all,995,1904819701
attitude_telework,5,1904819701
attitude_walk,3,1904819701
attitude_open_street,5,1904819701
attitude_bike,5,1904819701
attitude_drive,5,1904819701
attitude_bus,5,1904819701
attitude_grocery_delivery,5,1904819701
attitude_grocery_pick_up,5,1904819701
attitude_grocery_in_store,1,1904819701
attitude_stay_home,5,1904819701
bus_attitude_none,5,1904844501
bus_attitude_temperature,5,1904844501
bus_attitude_empty_seats,5,1904844501
bus_attitude_limit_passengers,5,1904844501
bus_attitude_stops,5,1904844501
bus_attitude_all,5,1904844501
subway_attitude_none,995,1904844501
subway_attitude_temperature,995,1904844501
subway_attitude_empty_seats,995,1904844501
subway_attitude_limit_passengers,995,1904844501
subway_attitude_all,995,1904844501
attitude_telework,5,1904844501
attitude_walk,2,1904844501
attitude_open_street,2,1904844501
attitude_bike,5,1904844501
attitude_drive,2,1904844501
attitude_bus,5,1904844501
attitude_grocery_delivery,2,1904844501
attitude_grocery_pick_up,2,1904844501
attitude_grocery_in_store,2,1904844501
attitude_stay_home,1,1904844501
bus_attitude_none,5,1905025301
bus_attitude_temperature,4,1905025301
bus_attitude_empty_seats,4,1905025301
bus_attitude_limit_passengers,4,1905025301
bus_attitude_stops,5,1905025301
bus_attitude_all,4,1905025301
subway_attitude_none,995,1905025301
subway_attitude_temperature,995,1905025301
subway_attitude_empty_seats,995,1905025301
subway_attitude_limit_passengers,995,1905025301
subway_attitude_all,995,1905025301
attitude_telework,995,1905025301
attitude_walk,3,1905025301
attitude_open_street,4,1905025301
attitude_bike,5,1905025301
attitude_drive,1,1905025301
attitude_bus,3,1905025301
attitude_grocery_delivery,2,1905025301
attitude_grocery_pick_up,2,1905025301
attitude_grocery_in_store,3,1905025301
attitude_stay_home,4,1905025301
bus_attitude_none,995,1905104101
bus_attitude_temperature,995,1905104101
bus_attitude_empty_seats,995,1905104101
bus_attitude_limit_passengers,995,1905104101
bus_attitude_stops,995,1905104101
bus_attitude_all,995,1905104101
subway_attitude_none,4,1905104101
subway_attitude_temperature,4,1905104101
subway_attitude_empty_seats,4,1905104101
subway_attitude_limit_passengers,4,1905104101
subway_attitude_all,4,1905104101
attitude_telework,995,1905104101
attitude_walk,2,1905104101
attitude_open_street,1,1905104101
attitude_bike,2,1905104101
attitude_drive,1,1905104101
attitude_bus,3,1905104101
attitude_grocery_delivery,5,1905104101
attitude_grocery_pick_up,3,1905104101
attitude_grocery_in_store,1,1905104101
attitude_stay_home,2,1905104101
bus_attitude_none,2,1905124701
bus_attitude_temperature,2,1905124701
bus_attitude_empty_seats,3,1905124701
bus_attitude_limit_passengers,3,1905124701
bus_attitude_stops,3,1905124701
bus_attitude_all,3,1905124701
subway_attitude_none,995,1905124701
subway_attitude_temperature,995,1905124701
subway_attitude_empty_seats,995,1905124701
subway_attitude_limit_passengers,995,1905124701
subway_attitude_all,995,1905124701
attitude_telework,2,1905124701
attitude_walk,4,1905124701
attitude_open_street,4,1905124701
attitude_bike,3,1905124701
attitude_drive,1,1905124701
attitude_bus,3,1905124701
attitude_grocery_delivery,2,1905124701
attitude_grocery_pick_up,2,1905124701
attitude_grocery_in_store,4,1905124701
attitude_stay_home,3,1905124701
bus_attitude_none,995,1905156301
bus_attitude_temperature,995,1905156301
bus_attitude_empty_seats,995,1905156301
bus_attitude_limit_passengers,995,1905156301
bus_attitude_stops,995,1905156301
bus_attitude_all,995,1905156301
subway_attitude_none,2,1905156301
subway_attitude_temperature,2,1905156301
subway_attitude_empty_seats,3,1905156301
subway_attitude_limit_passengers,2,1905156301
subway_attitude_all,1,1905156301
attitude_telework,995,1905156301
attitude_walk,3,1905156301
attitude_open_street,5,1905156301
attitude_bike,5,1905156301
attitude_drive,3,1905156301
