Open Street (yes/no), Latitude, Longitude 
no,-74.13216,40.60855
no,-73.926094,40.65692
no,-73.83527,40.676968
no,-73.83821,40.652424
no,-73.82876,40.69387
no,-73.7788,40.759098
no,-73.94301,40.643604
no,-73.90725,40.82966
no,-73.97663,40.739494
no,-73.83919,40.824696
no,-73.81493,40.75517
no,-73.92927,40.809284
no,-74.02277,40.643467
no,-73.90085,40.73846
no,-73.95595,40.71949
no,-74.01165,40.722973
no,-73.98905,40.736546
no,-74.1602,40.637154
no,-73.89578,40.864227
no,-73.87105,40.679543
no,-73.86681,40.85095
no,-74.16192,40.587395
no,-73.927635,40.74597
no,-73.84116,40.74197
no,-73.92399,40.774612
no,-73.99716,40.72499
no,-73.970924,40.626568
no,-73.84523,40.721985
no,-73.9515,40.73046
no,-73.82454,40.698765
no,-74.01334,40.71523
no,-73.921844,40.62619
no,-73.93798,40.84771
no,-73.93757,40.751408
no,-73.938385,40.654015
no,-73.8173,40.771477
no,-73.9268,40.708633
no,-73.9374,40.813057
no,-73.87188,40.7317
no,-73.87042,40.75713
no,-73.97049,40.61686
no,-73.833534,40.683804
no,-73.80496,40.695957
no,-73.90022,40.775433
no,-73.91496,40.814934
no,-73.773155,40.72475
no,-73.93944,40.705254
no,-73.810776,40.732323
no,-74.16239,40.607185
no,-73.99185,40.62111
no,-73.95034,40.67164
no,-73.7281,40.711033
no,-73.89349,40.67776
no,-73.90117,40.714622
no,-73.90822,40.825314
yes,-73.92029,40.76282
no,-73.81954,40.78959
no,-73.90668,40.768684
no,-73.89438,40.866066
no,-73.91052,40.832573
no,-73.74481,40.72994
no,-73.81455,40.768875
no,-73.84971,40.826176
no,-73.877396,40.75856
no,-73.92088,40.653606
no,-73.951965,40.715176
no,-73.99905,40.749638
no,-73.909454,40.65152
no,-73.773575,40.66755
no,-73.95672,40.780853
no,-73.9246,40.64664
no,-73.761185,40.68645
no,-73.983376,40.766045
no,-73.78643,40.697803
no,-73.95238,40.85169
no,-73.93603,40.81207
no,-73.93796,40.663788
no,-73.9316,40.811638
no,-73.9885,40.76411
no,-73.85766,40.73367
no,-73.99971,40.711777
no,-73.93548,40.69907
no,-73.97405,40.65735
no,-73.92741,40.614418
no,-73.95412,40.6524
no,-73.83744,40.786068
no,-73.83312,40.580967
no,-73.76004,40.718845
no,-73.9541,40.774654
no,-74.004425,40.636982
no,-73.90972,40.73639
no,-73.87999,40.635887
no,-73.89595,40.65417
no,-73.93691,40.692287
no,-73.87491,40.750095
no,-73.89868,40.86177
no,-73.9349,40.843037
no,-73.96853,40.754875
no,-73.83975,40.86709
no,-73.94221,40.669403
no,-73.93081,40.646255
no,-73.90852,40.6818
no,-73.89695,40.706497
no,-73.94713,40.77593
no,-73.870415,40.762196
no,-73.90565,40.68238
no,-73.98674,40.76256
no,-73.9444,40.720245
no,-73.96652,40.59095
no,-73.84603,40.741447
no,-73.9062,40.75553
no,-73.95575,40.610714
no,-73.89775,40.671616
no,-74.14108,40.609802
no,-73.837776,40.72545
no,-73.96236,40.698544
no,-73.91187,40.729996
no,-73.9095,40.61176
no,-73.91728,40.851315
no,-73.935234,40.696983
no,-73.94886,40.64421
no,-73.945335,40.61864
no,-73.94463,40.67312
no,-73.82255,40.790554
no,-73.905846,40.831055
no,-74.123505,40.575806
no,-74.10205,40.584778
no,-73.94597,40.840824
no,-73.92158,40.804344
no,-73.95163,40.62625
no,-74.02836,40.637318
no,-73.938126,40.75703
no,-73.98869,40.696198
no,-73.927864,40.655514
no,-73.88594,40.66239
no,-73.8643,40.755913
no,-73.923836,40.812824
no,-73.95495,40.74141
no,-73.958275,40.585026
no,-73.98393,40.595104
no,-73.78941,40.66684
no,-73.83096,40.726875
no,-73.7686,40.664017
no,-73.87669,40.87379
no,-73.83624,40.71154
no,-74.00139,40.643356
no,-73.94161,40.700527
no,-73.9267,40.64461
no,-73.92656,40.755085
no,-73.88543,40.828075
no,-73.84673,40.685684
no,-73.871216,40.839676
no,-74.1634,40.553314
no,-73.95571,40.761272
no,-73.93299,40.639553
no,-73.85827,40.82201
no,-73.962036,40.780888
no,-73.93843,40.84039
no,-73.86663,40.85664
no,-73.987236,40.57819
no,-73.91777,40.693874
no,-73.87463,40.67239
no,-73.84895,40.891735
no,-73.83246,40.699547
no,-73.9481,40.79554
no,-74.085144,40.607464
no,-73.93268,40.668873
no,-73.95563,40.672054
no,-73.917694,40.81608
no,-73.913704,40.676495
no,-73.99497,40.634914
no,-73.84107,40.709156
no,-73.984886,40.728195
no,-73.963,40.602848
no,-73.8508,40.73862
no,-73.9246,40.761597
no,-73.91777,40.693874
no,-73.762375,40.69351
no,-74.00196,40.635494
no,-74.00726,40.623913
no,-73.8687,40.684647
no,-73.90494,40.862747
no,-73.890686,40.636044
no,-73.945076,40.61721
no,-73.90283,40.828384
no,-73.89978,40.630165
no,-73.95386,40.663727
no,-73.95464,40.67187
no,-73.82967,40.76189
no,-73.91308,40.6466
no,-73.83302,40.72839
no,-73.95619,40.71533
no,-73.87557,40.67226
no,-73.99397,40.612175
no,-73.920395,40.732937
no,-73.89752,40.843994
no,-73.810234,40.756058
no,-73.90991,40.87449
no,-73.78567,40.75796
no,-73.80488,40.69114
no,-73.920044,40.84366
no,-73.82132,40.665916
no,-73.758194,40.749184
no,-73.9638,40.58425
no,-73.9564,40.62573
no,-73.96608,40.629543
no,-73.976585,40.644
no,-73.999344,40.69168
no,-73.92213,40.75514
no,-73.92234,40.709003
no,-73.95631,40.608463
no,-73.73642,40.71806
no,-74.07781,40.57925
no,-74.00743,40.620304
no,-73.931404,40.847427
no,-73.98286,40.70136
no,-73.85539,40.75357
no,-73.86857,40.83569
no,-73.7693,40.696648
no,-73.958916,40.716724
no,-73.85959,40.826015
no,-73.9997,40.604397
no,-73.83978,40.71958
no,-73.91762,40.832607
no,-73.87039,40.83609
no,-73.96357,40.616238
no,-73.98656,40.583664
no,-73.9813,40.652634
no,-73.8152,40.72924
no,-73.83627,40.580082
no,-73.72784,40.697395
no,-73.93117,40.804066
no,-73.99834,40.622154
no,-73.92981,40.64632
no,-73.9472,40.597683
no,-73.726654,40.74091
no,-73.798355,40.718258
no,-73.907005,40.67024
no,-74.03043,40.625008
no,-73.8935,40.662556
no,-73.89257,40.661114
no,-73.97352,40.594917
no,-73.86523,40.850178
no,-73.83396,40.772697
no,-73.779274,40.757725
no,-73.82029,40.676304
no,-73.86355,40.74849
no,-73.93829,40.653324
no,-73.78278,40.742012
no,-74.00678,40.63568
no,-73.82022,40.824352
no,-73.92149,40.81103
no,-73.86814,40.682667
no,-73.91416,40.698883
no,-73.94139,40.67807
no,-73.86896,40.673206
no,-73.966705,40.75738
no,-74.01231,40.64995
no,-73.90622,40.700123
yes,-73.87575,40.754707
no,-73.93214,40.80522
no,-73.97877,40.59281
no,-73.9855,40.752934
no,-73.821625,40.687225
no,-73.89311,40.661835
no,-73.948975,40.64513
no,-73.95033,40.657837
no,-73.92437,40.61146
no,-73.82814,40.763958
no,-73.867256,40.868366
no,-73.823494,40.76465
no,-73.95623,40.641083
no,-73.9081,40.67619
no,-74.01476,40.63396
no,-73.90734,40.853813
no,-73.93381,40.72514
no,-73.964066,40.639263
no,-73.7961,40.703293
no,-74.06931,40.603615
no,-73.92692,40.661335
no,-73.92071,40.85214
no,-73.9318,40.681633
no,-73.85267,40.830975
no,-73.871025,40.727978
no,-73.72439,40.72592
no,-73.93931,40.836605
no,-73.92182,40.677017
no,-73.90984,40.753006
no,-73.75739,40.665836
no,-73.90879,40.71306
no,-73.907005,40.709305
no,-73.91569,40.868885
no,-73.88515,40.866383
no,-73.873276,40.82989
no,-73.794586,40.686104
no,-73.92865,40.69324
no,-73.78748,40.711884
no,-73.83979,40.683754
no,-73.9525,40.695004
no,-73.83629,40.83917
no,-73.83246,40.84703
no,-73.96534,40.685825
no,-74.09844,40.611313
no,-73.8975,40.842068
no,-73.81782,40.681503
no,-73.96,40.756725
no,-73.92142,40.691353
no,-73.93269,40.772697
no,-73.9474,40.80686
no,-73.99017,40.689728
no,-73.93381,40.66989
no,-73.989624,40.70145
no,-73.73385,40.67546
no,-73.94531,40.772327
no,-73.94329,40.718227
no,-73.74751,40.665474
no,-74.09354,40.61292
no,-73.88029,40.738083
no,-73.98228,40.73602
no,-73.99008,40.576042
no,-73.918816,40.80826
no,-73.86673,40.67591
no,-74.002235,40.678257
no,-73.826225,40.834354
no,-73.8143,40.70253
no,-73.87282,40.827976
no,-73.9182,40.646694
no,-73.83599,40.694416
no,-73.9607,40.709442
no,-73.95464,40.67187
no,-73.88853,40.84148
no,-73.96479,40.755756
no,-73.864525,40.83777
no,-73.990036,40.732758
no,-73.87002,40.836903
no,-73.85183,40.73228
no,-73.91105,40.742275
no,-73.94789,40.63513
no,-73.878136,40.882153
no,-73.98093,40.589367
no,-74.11377,40.566494
no,-73.92281,40.677067
no,-73.79695,40.78423
no,-73.99531,40.74967
no,-73.89229,40.818893
no,-73.758156,40.672707
no,-73.870544,40.82458
no,-73.94987,40.813797
no,-73.90844,40.703247
no,-73.970085,40.759624
no,-73.97688,40.733673
no,-73.96776,40.695927
no,-73.83877,40.84301
no,-73.935814,40.598923
no,-73.82579,40.677204
no,-73.98051,40.748215
no,-73.97315,40.74854
no,-73.93904,40.805058
no,-73.92122,40.68902
no,-73.85332,40.808174
no,-73.959,40.692627
no,-73.76239,40.691666
no,-74.230225,40.527668
no,-74.01033,40.645103
no,-73.91107,40.702995
no,-73.90919,40.8499
no,-73.974236,40.681503
no,-73.89719,40.85373
no,-73.98081,40.61445
no,-73.91417,40.84518
no,-73.9305,40.866447
yes,-73.98531,40.7276
no,-73.899864,40.71126
no,-73.872406,40.856487
no,-73.97469,40.674152
no,-73.899734,40.63581
yes,-73.95555,40.804157
no,-73.88341,40.873947
no,-73.89311,40.661835
no,-73.90649,40.846733
no,-74.09845,40.58124
no,-73.99969,40.738552
no,-74.07603,40.637745
no,-74.001434,40.719936
no,-73.879,40.879578
no,-73.897736,40.861347
no,-73.76945,40.711975
no,-73.95794,40.713955
no,-73.88692,40.86723
no,-73.957,40.579395
no,-73.94508,40.814182
no,-73.77019,40.611874
no,-73.746284,40.71172
no,-73.86802,40.826523
no,-73.985725,40.767918
no,-73.865845,40.817245
no,-73.95271,40.77656
yes,-73.89248,40.752945
no,-73.812904,40.71497
no,-73.9605,40.699177
no,-73.99777,40.66397
no,-73.98407,40.583626
no,-73.991005,40.733784
no,-73.87803,40.88709
no,-74.005325,40.733883
no,-73.86769,40.744072
no,-73.89563,40.67506
no,-73.860725,40.756287
no,-73.954834,40.687977
no,-73.91852,40.694305
no,-73.72452,40.724552
no,-73.86936,40.676666
no,-73.96742,40.695995
no,-74.00632,40.714165
no,-74.01703,40.607655
no,-73.86493,40.87979
no,-73.86099,40.886856
no,-73.9081,40.67619
no,-74.00742,40.65433
no,-73.92563,40.616673
no,-73.90741,40.652843
no,-73.901665,40.760197
no,-73.75544,40.7064
no,-73.94547,40.664227
no,-73.78808,40.666546
no,-73.830795,40.82698
no,-74.0248,40.622517
no,-73.99508,40.634075
no,-73.74531,40.690994
no,-73.824844,40.78214
no,-73.938095,40.817898
no,-73.911354,40.804993
no,-73.922806,40.842773
no,-73.93557,40.806915
no,-73.91707,40.86369
no,-74.12963,40.630978
no,-74.09576,40.610508
no,-73.777016,40.66651
no,-73.93765,40.788906
no,-73.940865,40.814102
no,-73.91655,40.679638
no,-73.772865,40.736275
no,-73.92157,40.584003
no,-73.83278,40.828835
no,-73.93837,40.840485
no,-73.93096,40.67058
no,-74.01729,40.605137
no,-73.89724,40.707092
no,-73.94424,40.677353
no,-73.94378,40.720226
no,-73.950165,40.65626
no,-73.8342,40.663452
no,-73.92309,40.63791
no,-73.879875,40.69255
no,-73.87131,40.672855
no,-73.73378,40.675568
no,-73.774,40.73108
no,-73.755585,40.665733
no,-73.98837,40.716442
no,-73.95017,40.63849
no,-73.90359,40.854885
no,-73.934,40.79793
no,-73.9478,40.72035
no,-73.8348,40.769848
no,-73.92376,40.664375
no,-73.748795,40.665478
no,-73.90241,40.87802
no,-73.87931,40.71548
no,-73.747284,40.66546
no,-73.9749,40.719547
no,-74.003456,40.726955
no,-73.75875,40.664593
no,-73.9038,40.821087
no,-73.89063,40.691433
no,-74.10529,40.61023
no,-73.87395,40.663643
no,-73.984886,40.774155
no,-73.90992,40.815933
no,-73.83581,40.875965
no,-73.848854,40.68816
no,-73.74387,40.729034
no,-73.89217,40.852768
no,-73.870346,40.87835
no,-74.19834,40.54303
no,-73.81738,40.686005
no,-73.979294,40.636414
no,-73.95728,40.690693
no,-73.91022,40.768394
no,-73.76629,40.65558
no,-73.78652,40.719734
no,-73.87462,40.829502
no,-73.89838,40.873657
no,-73.93177,40.829506
no,-74.13231,40.61244
no,-73.84586,40.6962
no,-73.83109,40.67815
no,-73.73222,40.68512
no,-73.97593,40.608494
no,-73.95649,40.818172
no,-73.91727,40.77077
no,-73.72966,40.756992
no,-73.92277,40.817387
no,-73.88989,40.852673
yes,-73.8869,40.753536
no,-73.902725,40.844524
no,-73.825195,40.75765
no,-73.97686,40.629086
no,-73.95659,40.696785
no,-73.99144,40.701706
no,-73.99262,40.74451
no,-73.79814,40.667976
no,-73.919975,40.669476
no,-73.75257,40.670277
no,-73.78456,40.69733
no,-73.93982,40.679867
no,-74.00221,40.721622
no,-73.83263,40.679283
no,-73.88242,40.64844
no,-73.94842,40.639984
no,-73.82869,40.88198
yes,-73.986664,40.74763
no,-73.977806,40.712856
no,-73.839516,40.742676
no,-73.76384,40.673626
no,-74.13132,40.626328
no,-73.91134,40.660595
no,-73.89704,40.900288
yes,-73.96446,40.681126
no,-73.86184,40.830948
no,-73.86969,40.698154
no,-73.942986,40.831566
no,-73.93396,40.702675
no,-73.797165,40.768898
no,-73.80575,40.66615
no,-73.98383,40.721474
no,-73.77161,40.744526
no,-73.92537,40.832623
no,-73.99465,40.642937
no,-73.943535,40.69603
no,-73.89542,40.666153
no,-73.98843,40.607117
no,-73.928,40.6568
no,-73.88922,40.86581
yes,-73.96278,40.715103
no,-73.95863,40.66606
no,-73.834015,40.75732
no,-73.98512,40.736137
no,-73.90116,40.7005
no,-74.178246,40.59981
no,-74.01005,40.624687
no,-73.94371,40.610214
no,-73.98462,40.591236
no,-73.8255,40.869335
no,-73.920006,40.865795
no,-73.7281,40.711033
no,-73.81516,40.673347
yes,-73.95387,40.71543
no,-73.84773,40.66997
no,-73.96799,40.80599
no,-73.91595,40.83955
no,-73.99236,40.64339
no,-73.9842,40.72517
no,-73.85537,40.849697
no,-73.89732,40.863922
no,-73.93745,40.85338
no,-73.86929,40.74524
no,-74.02123,40.64159
no,-73.924255,40.64854
no,-73.94384,40.75253
no,-73.94934,40.78519
no,-73.938995,40.81666
no,-73.74369,40.669125
no,-73.87777,40.76585
no,-73.9721,40.72948
no,-73.859184,40.833412
no,-74.124695,40.62862
no,-73.99962,40.574986
no,-73.71895,40.746956
no,-73.837776,40.72545
no,-73.938126,40.75703
no,-73.8748,40.733612
no,-74.02425,40.620316
no,-73.92725,40.75967
no,-73.97679,40.698086
no,-74.09287,40.645473
no,-73.909065,40.682106
no,-73.86109,40.7059
no,-73.95253,40.80322
no,-73.94151,40.629677
no,-73.87602,40.735634
no,-73.89857,40.844116
no,-73.953354,40.658955
no,-74.167625,40.588924
no,-74.01039,40.617462
no,-74.01375,40.645348
no,-73.92727,40.830563
no,-73.881645,40.74643
no,-73.81452,40.6896
no,-73.98012,40.770527
no,-73.92047,40.830914
no,-73.73665,40.694042
no,-73.953835,40.80142
no,-73.87337,40.742493
no,-74.005775,40.712006
no,-73.941505,40.63204
no,-73.84499,40.75482
no,-73.96,40.756725
no,-73.931,40.65738
no,-73.97871,40.638348
no,-73.91021,40.678253
no,-73.966156,40.58667
no,-73.84302,40.680622
no,-73.885376,40.755554
no,-73.93909,40.821636
no,-73.95364,40.74411
no,-74.07045,40.596733
no,-73.92251,40.866062
no,-73.96173,40.720318
yes,-73.96695,40.674416
no,-74.165695,40.58785
no,-73.96816,40.61196
no,-73.88348,40.744057
no,-73.91944,40.680054
no,-73.73764,40.679295
no,-74.15308,40.608913
no,-73.97447,40.759846
no,-73.91895,40.86446
no,-74.062836,40.595257
no,-73.88476,40.842266
no,-73.88511,40.75933
no,-73.851036,40.725616
no,-73.83923,40.86682
no,-73.95292,40.71406
no,-74.00636,40.722584
no,-73.82636,40.854923
no,-73.893845,40.816677
yes,-73.9773,40.681072
no,-73.74654,40.715763
no,-73.88943,40.65698
no,-73.900665,40.707012
no,-73.81603,40.684002
no,-73.95046,40.7923
no,-73.89063,40.658577
no,-74.00146,40.676834
no,-73.77758,40.743008
no,-73.904564,40.876503
no,-73.914314,40.771523
no,-73.86722,40.691315
no,-73.929344,40.74706
no,-74.11851,40.576614
no,-73.92359,40.678967
no,-73.94898,40.768875
no,-74.07601,40.60595
no,-73.84553,40.73995
no,-73.84789,40.84599
no,-73.92612,40.704453
no,-73.779236,40.729748
no,-73.98958,40.619736
no,-73.94194,40.700726
no,-73.93096,40.67058
no,-73.937935,40.800797
no,-73.94697,40.686626
no,-73.80516,40.86569
no,-73.779205,40.69165
no,-73.999985,40.6742
no,-73.969986,40.76871
no,-73.84876,40.780144
no,-73.98715,40.714966
no,-73.75999,40.747974
no,-73.86137,40.89466
no,-73.922676,40.68268
no,-73.772766,40.715397
no,-73.737404,40.66758
no,-73.933815,40.665344
no,-73.91305,40.713333
no,-73.945786,40.642456
no,-73.944855,40.799984
no,-73.901596,40.883484
no,-73.8724,40.717827
no,-73.798195,40.709023
no,-73.906006,40.84944
no,-73.938324,40.684402
no,-73.80596,40.683094
no,-73.90359,40.817574
no,-73.94339,40.69529
no,-73.82405,40.58563
no,-73.988205,40.774704
no,-73.91014,40.684937
no,-73.91851,40.703857
no,-73.93061,40.85111
no,-73.90691,40.753284
no,-74.0001,40.661724
no,-73.75346,40.722927
no,-73.95623,40.667477
no,-73.888115,40.664047
no,-74.10707,40.61505
no,-73.873726,40.688362
no,-73.99832,40.760822
no,-73.86815,40.652367
no,-73.94985,40.676872
no,-73.85634,40.670555
no,-73.89527,40.856743
no,-73.91326,40.644444
no,-73.86561,40.744278
no,-73.98137,40.790752
no,-73.792534,40.70636
no,-74.10092,40.58669
no,-73.86327,40.834114
no,-73.91206,40.799255
no,-73.94695,40.79423
no,-73.979065,40.744442
no,-74.10977,40.570465
no,-73.91451,40.82294
no,-73.90096,40.772655
no,-73.986626,40.725796
no,-73.86316,40.73447
no,-74.00882,40.74238
no,-73.92147,40.840286
no,-73.75879,40.72752
no,-73.83015,40.759567
no,-73.79064,40.703075
no,-73.942726,40.811565
no,-73.86256,40.8237
no,-73.926506,40.81067
no,-73.75963,40.595932
no,-73.903145,40.822712
no,-73.95567,40.601223
no,-74.00446,40.675903
no,-73.9543,40.699295
no,-74.026306,40.616333
no,-73.846695,40.71716
no,-73.894135,40.834915
no,-73.977196,40.74701
no,-73.770805,40.692844
no,-73.94055,40.701797
no,-73.95773,40.605797
no,-74.16728,40.526894
no,-73.89063,40.658577
no,-73.92287,40.708546
no,-73.89426,40.88736
no,-73.96263,40.671627
no,-73.74928,40.679012
no,-73.73812,40.713985
no,-73.82422,40.768166
no,-73.97386,40.693287
no,-73.78302,40.684277
no,-73.93783,40.852127
no,-73.95273,40.818233
no,-73.93599,40.80925
no,-73.909004,40.82359
no,-73.90497,40.80853
no,-74.00443,40.605568
no,-73.831535,40.709347
no,-73.88449,40.728363
yes,-73.94705,40.780064
no,-73.837135,40.77279
no,-73.99382,40.601948
no,-73.9918,40.72639
no,-73.83988,40.671024
no,-73.782646,40.67246
no,-73.85302,40.75337
no,-73.87767,40.73675
no,-73.90747,40.665966
no,-73.94849,40.691704
no,-73.9313,40.642014
no,-73.92429,40.8097
no,-73.94477,40.687637
no,-73.84666,40.88839
no,-73.9864,40.74429
no,-73.94164,40.686497
no,-73.893616,40.74877
no,-73.96934,40.67118
no,-73.97085,40.646378
no,-73.95821,40.803894
no,-73.925415,40.65768
no,-73.93077,40.655334
no,-73.88694,40.83787
no,-73.945496,40.661148
no,-73.87844,40.649326
no,-73.948975,40.669765
no,-73.94476,40.82403
no,-74.14584,40.588562
no,-73.84399,40.72145
no,-73.95345,40.61097
no,-73.91949,40.813744
no,-73.75376,40.60071
no,-73.809586,40.675083
no,-73.90634,40.741714
no,-73.73489,40.664772
no,-73.93655,40.670273
no,-73.8784,40.66384
no,-73.98211,40.754
no,-73.80725,40.72948
no,-74.11386,40.64289
no,-73.78574,40.672382
no,-73.96062,40.761486
no,-73.76043,40.683376
no,-73.8689,40.824913
no,-73.92547,40.665916
no,-73.912704,40.6009
no,-73.94538,40.638786
no,-73.76095,40.685776
no,-73.965645,40.588886
no,-73.96328,40.620094
no,-73.86356,40.895374
no,-74.01421,40.629917
no,-73.95836,40.760536
no,-73.97797,40.675434
no,-73.957466,40.821117
no,-73.81869,40.68325
no,-73.875145,40.75663
no,-73.81564,40.75563
no,-73.92816,40.625782
no,-73.83748,40.743767
no,-73.908134,40.659477
no,-73.83842,40.842564
no,-73.9244,40.704723
no,-73.80498,40.697556
no,-73.92541,40.825115
no,-73.96808,40.578312
no,-73.93588,40.68716
no,-73.90009,40.911236
no,-73.72845,40.71143
no,-73.985916,40.731018
no,-73.92285,40.652462
yes,-73.92668,40.68597
no,-73.82302,40.74256
no,-73.94476,40.71976
no,-73.85967,40.68038
no,-73.89445,40.84413
no,-73.90479,40.69928
no,-73.87794,40.756336
no,-73.806274,40.66653
no,-73.87584,40.644
no,-73.98144,40.76359
no,-73.95938,40.641468
no,-73.977295,40.631317
no,-74.00533,40.643005
no,-73.88631,40.905018
no,-73.792854,40.704422
no,-73.84109,40.690357
no,-73.87336,40.687286
no,-73.96417,40.65008
no,-73.8508,40.73862
no,-73.879105,40.885567
no,-73.96986,40.789673
no,-73.87009,40.66796
no,-74.12109,40.607933
no,-73.96038,40.819157
no,-73.82557,40.84211
no,-73.96433,40.756382
no,-73.96752,40.583992
no,-73.989174,40.688614
no,-73.88152,40.678852
no,-73.880615,40.67911
no,-73.843704,40.871677
no,-73.754524,40.714493
no,-73.82869,40.88198
no,-73.78632,40.666573
no,-73.98587,40.67379
no,-74.02559,40.60485
no,-73.909225,40.736496
no,-73.966705,40.75738
no,-73.897156,40.742153
no,-74.012375,40.605213
no,-73.97255,40.60887
no,-73.78433,40.773113
no,-73.82746,40.76666
no,-73.87653,40.753864
no,-73.94132,40.807713
no,-73.81538,40.70417
no,-73.97261,40.588116
no,-73.91152,40.840603
no,-73.87891,40.834675
no,-73.91059,40.82463
no,-73.95027,40.83301
no,-73.826775,40.882595
no,-73.90863,40.830765
no,-74.203995,40.556618
no,-73.86396,40.876602
no,-73.77179,40.744465
no,-73.75741,40.67948
no,-73.93139,40.666122
no,-74.08447,40.604786
no,-73.95831,40.582317
no,-73.947495,40.815205
no,-73.98137,40.5944
no,-73.905396,40.839767
no,-73.985275,40.596745
no,-73.93273,40.7697
no,-73.91383,40.670162
no,-73.81738,40.686005
no,-73.89405,40.86028
no,-73.81955,40.683002
no,-73.84414,40.722305
no,-73.870544,40.82458
yes,-74.005875,40.74026
no,-73.74577,40.676075
no,-73.837326,40.86697
no,-73.91902,40.84065
no,-73.80118,40.778164
no,-73.96579,40.71286
no,-73.92602,40.86357
